NU_INSCRICAO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,N_PESSOAS_MESMA_RED,INTERNET,MEDIA_CANDIDATO,SCORE_CONSUMO,SCORE_CULT_PAIS,RENDA
190001167454,3,0,1,1,1,2,0,2,1.0,10,2.0,1.0,1.0,9,1,430.06000000000006,10,3.0,1247
190002528071,3,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,1,377.1,6,2.0,0
190004580850,3,0,1,3,1,2,0,2,1.0,8,1.0,1.0,1.0,3,1,612.1600000000001,21,11.0,4491
190001043255,2,0,1,3,1,2,0,2,1.0,5,2.0,1.0,1.0,7,1,543.2,26,8.0,1247
190001540062,2,1,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,475.12,8,9.0,1247
190005672898,2,0,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,2,0,488.28,9,5.0,499
190005206127,2,1,1,2,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,468.4,12,0.0,499
190005289669,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,2,1,470.46,20,0.0,1247
190004785618,3,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,541.92,20,2.0,1247
190001251789,2,0,1,2,1,2,0,2,1.0,3,2.0,1.0,1.0,2,1,578.4399999999999,6,5.0,1247
190001622790,4,1,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,1,1,435.08,12,0.0,499
190001195564,2,0,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,4,1,452.2600000000001,10,11.0,499
190001809814,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,555.28,12,5.0,499
190001334387,3,1,1,3,1,2,0,2,1.0,9,3.0,1.0,1.0,5,1,487.78,15,11.0,2245
190004212572,3,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,537.6400000000001,18,8.0,3493
190004482933,3,1,1,1,1,2,0,2,1.0,13,2.0,1.0,1.0,3,1,495.18,15,1.0,2245
190005279172,3,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,490.44,20,8.0,1247
190001815852,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,424.06000000000006,21,2.0,0
190001468540,3,1,1,3,1,2,0,3,1.0,12,4.0,1.0,2.0,3,1,713.92,38,14.0,13473
190003259019,3,1,1,3,1,2,0,2,1.0,7,4.0,1.0,1.0,6,1,609.6800000000001,21,0.0,1247
190003537995,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,669.6800000000001,18,5.0,1247
190002814464,3,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,494.62,10,8.0,1247
190005461047,1,1,1,3,1,2,0,2,1.0,7,2.0,1.0,1.0,3,0,469.0,5,7.0,499
190005263048,2,0,1,3,1,2,0,3,1.0,16,4.0,1.0,1.0,5,1,541.0600000000001,20,14.0,6487
190003604311,3,1,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,5,1,491.4,11,2.0,2245
190003526246,2,0,1,1,1,2,0,2,1.0,11,4.0,1.0,1.0,5,1,574.36,27,5.0,1746
190001393058,2,1,1,1,2,2,0,2,1.0,19,2.0,1.0,1.0,4,0,529.52,5,3.0,1247
190001195520,3,1,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,4,1,516.74,16,9.0,4491
190003230076,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,5,0,460.12,6,6.0,1247
190002045992,2,0,1,3,1,2,0,2,1.0,21,1.0,2.0,1.0,5,0,660.3,11,11.0,2245
190001721955,3,1,1,3,1,2,0,2,1.0,1,2.0,1.0,1.0,2,1,515.8199999999999,10,2.0,1247
190001444289,6,0,1,2,1,2,0,2,1.0,3,2.0,2.0,1.0,5,0,368.12,5,0.0,499
190001095680,3,0,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,5,1,606.8799999999999,14,6.0,1247
190003290382,2,0,0,2,1,2,0,2,1.0,21,2.0,1.0,1.0,3,0,533.2,5,1.0,1247
190002698148,2,1,1,3,1,2,0,2,1.0,6,2.0,1.0,1.0,7,1,581.6800000000001,14,6.0,3493
190001564241,2,1,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,3,1,537.36,12,2.0,1247
190004204649,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,3,1,653.88,50,11.0,17465
190002376027,2,0,1,1,2,2,0,2,1.0,9,2.0,1.0,1.0,4,1,405.38,19,4.0,2245
190002936786,2,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,7,0,380.2600000000001,6,0.0,1247
190002932050,3,0,0,4,1,2,0,3,1.0,3,4.0,1.0,1.0,7,1,534.82,39,6.0,4491
190004215722,3,1,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,484.66,26,8.0,499
190002732297,2,0,1,3,1,2,0,3,1.0,6,4.0,1.0,1.0,4,1,639.72,42,14.0,17465
190005077100,4,0,1,3,1,2,0,2,1.0,15,2.0,1.0,1.0,7,0,384.78,6,0.0,499
190002925831,3,0,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,5,1,562.8599999999999,28,11.0,4491
190004938379,4,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,3,1,495.54,10,6.0,2245
190001209551,3,1,1,3,1,2,0,2,1.0,18,1.0,1.0,1.0,2,1,558.5,5,4.0,1247
190001954846,4,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,7,0,486.68,5,4.0,1247
190003524416,3,1,1,1,1,2,0,3,1.0,9,4.0,1.0,1.0,4,1,639.58,36,14.0,6487
190004117942,3,1,1,2,1,2,0,2,1.0,14,4.0,1.0,1.0,5,1,561.3,11,4.0,6487
190001912759,3,1,1,3,2,2,0,2,1.0,10,2.0,1.0,1.0,4,1,418.4,5,8.0,1247
190003416083,3,1,1,1,1,2,0,2,1.0,16,2.0,1.0,1.0,6,1,510.2600000000001,9,8.0,499
190003774486,3,0,1,1,1,2,0,2,1.0,11,2.0,1.0,1.0,5,1,617.8399999999999,18,6.0,2245
190003555603,3,0,1,1,1,2,0,2,1.0,11,2.0,1.0,1.0,2,1,487.38,14,4.0,1247
190001359089,2,1,1,2,1,2,0,2,1.0,19,2.0,1.0,1.0,6,1,488.7600000000001,9,8.0,499
190001055519,2,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,5,1,548.9399999999999,9,2.0,1247
190004765563,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,637.4,21,8.0,4491
190002730825,3,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,2,0,487.86,8,4.0,1247
190003861667,2,0,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,2,1,367.14,22,8.0,499
190002842196,3,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,467.28,7,5.0,499
190004061673,2,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,644.7,22,14.0,4491
190003581678,4,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,3,1,493.72,7,0.0,499
190001210021,3,1,1,3,1,2,0,2,1.0,15,2.0,1.0,1.0,4,0,555.4399999999999,5,5.0,499
190003402120,3,1,1,4,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,566.3399999999999,33,11.0,2744
190002774587,4,1,1,1,1,2,0,2,1.0,4,2.0,1.0,1.0,7,0,435.6,5,0.0,0
190002120945,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,454.6,9,0.0,499
190003090729,3,0,1,3,1,2,0,2,1.0,15,2.0,1.0,1.0,7,1,442.32,18,4.0,2245
190001553995,3,1,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,608.96,17,1.0,1746
190004475692,2,1,1,1,1,2,0,3,1.0,1,4.0,1.0,1.0,4,1,685.1600000000001,29,11.0,7485
190004525247,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,2,1,510.68,10,11.0,1247
190005558397,2,0,1,1,1,2,0,2,1.0,4,1.0,1.0,1.0,4,1,597.74,26,5.0,1746
190002869729,2,1,1,2,1,2,0,2,1.0,17,2.0,1.0,1.0,4,0,479.2,8,1.0,499
190001288294,3,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,522.8399999999999,14,2.0,2245
190001893303,3,1,1,1,1,2,0,2,1.0,0,4.0,1.0,1.0,4,1,635.6,12,9.0,4491
190003346859,3,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,2,1,561.54,22,14.0,4491
190002439617,2,0,1,2,1,2,0,3,1.0,11,4.0,1.0,1.0,6,1,702.28,26,8.0,4491
190004222986,2,0,1,1,1,2,0,2,1.0,2,1.0,1.0,1.0,2,1,684.52,14,2.0,499
190002293547,3,1,1,1,1,2,0,2,1.0,3,2.0,1.0,1.0,5,1,537.08,11,6.0,1247
190001108843,1,1,1,3,1,2,0,2,1.0,7,2.0,1.0,1.0,6,0,418.72,5,8.0,499
190001065766,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,6,1,419.36,11,2.0,0
190003132446,2,1,1,3,1,2,0,3,1.0,22,4.0,1.0,1.0,2,1,722.3399999999999,24,8.0,8483
190004075697,2,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,5,1,443.0200000000001,15,11.0,2245
190003383147,2,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,586.4,17,6.0,1247
190002650316,3,0,1,1,1,2,0,2,1.0,20,1.0,1.0,1.0,3,1,620.0600000000001,22,2.0,3493
190006032324,12,0,1,3,1,2,0,2,1.0,14,2.0,2.0,1.0,3,0,475.1,7,2.0,1247
190001570970,3,1,1,1,1,2,0,3,1.0,11,4.0,1.0,1.0,4,1,731.46,43,14.0,25000
190003777845,2,1,1,1,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,548.3399999999999,9,6.0,2245
190002728374,4,1,1,3,1,2,0,2,1.0,4,2.0,1.0,1.0,4,1,369.06000000000006,9,1.0,499
190003508083,3,1,1,3,2,2,0,2,1.0,9,2.0,1.0,1.0,6,0,598.6,7,0.0,499
190002660697,2,1,1,1,1,2,0,2,1.0,20,4.0,1.0,1.0,3,1,416.92,22,8.0,2744
190003983790,2,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,2,0,517.74,7,4.0,499
190003426879,2,1,1,2,1,2,0,2,1.0,16,4.0,1.0,1.0,4,1,529.52,21,11.0,1247
190002471528,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,614.0400000000001,24,8.0,10978
190001776921,3,0,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,3,1,632.5200000000001,13,4.0,1247
190002779516,2,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,493.4599999999999,9,8.0,499
190002804266,2,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,633.28,21,11.0,4491
190003554580,3,1,2,3,1,2,0,2,1.0,22,2.0,1.0,1.0,3,0,507.86,14,3.0,1247
190005853382,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,557.58,23,5.0,4491
190004334499,5,0,1,2,2,2,0,2,1.0,7,2.0,1.0,1.0,4,1,482.22,6,3.0,1247
190005989294,3,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,432.08,21,4.0,2245
190002910387,3,0,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,5,1,439.56000000000006,17,8.0,3493
190003354117,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,677.76,13,4.0,3493
190002508259,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,726.14,32,8.0,4491
190003175407,2,0,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,618.3399999999999,11,2.0,2245
190003430821,3,1,1,3,1,2,0,3,1.0,25,4.0,1.0,1.0,3,1,654.0799999999999,20,8.0,2744
190002048633,3,1,1,0,1,2,0,2,1.0,6,2.0,1.0,1.0,3,1,486.08,19,2.0,2245
190002348601,2,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,444.82,21,4.0,1746
190005043007,3,0,1,1,1,2,0,3,1.0,19,4.0,1.0,1.0,3,1,676.8199999999999,24,14.0,5489
190005084271,2,0,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,1,636.06,8,8.0,499
190003822837,2,1,1,2,1,2,0,2,1.0,9,2.0,2.0,1.0,4,1,427.22,7,0.0,1247
190003602099,2,1,1,1,1,2,0,2,1.0,10,2.0,1.0,1.0,5,1,595.86,17,6.0,499
190001693407,2,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,5,1,426.38,12,5.0,1247
190001192674,2,1,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,3,0,464.02,6,2.0,499
190001936580,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,1,551.96,9,4.0,499
190003178069,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,3,0,627.78,12,4.0,1247
190002249842,2,0,1,2,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,656.8199999999999,22,8.0,5489
190002607314,2,1,1,3,1,2,0,3,1.0,3,4.0,1.0,1.0,3,1,608.3,22,14.0,25000
190002970327,2,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,528.1,10,5.0,2245
190002654059,5,0,1,3,1,2,0,2,1.0,20,2.0,1.0,1.0,3,1,531.44,17,8.0,1746
190003339390,3,1,1,3,1,2,0,2,1.0,2,3.0,1.0,1.0,4,1,474.3,14,14.0,5489
190001436879,5,0,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,7,1,450.44,12,5.0,1247
190002881662,16,1,1,1,1,2,0,2,1.0,13,2.0,1.0,1.0,2,1,465.64,8,0.0,1247
190003625492,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,552.02,8,2.0,1247
190001171794,2,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,3,1,685.8399999999999,13,8.0,1746
190001821440,4,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,436.98,17,4.0,1247
190001151256,12,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,0,372.92,5,0.0,499
190002483538,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,531.28,21,5.0,2744
190002587770,2,1,0,3,1,2,0,2,1.0,3,2.0,1.0,1.0,5,1,642.14,12,5.0,3493
190002087058,2,1,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,464.34,21,1.0,499
190003855272,2,0,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,609.54,14,2.0,3493
190003435766,2,1,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,6,1,453.4,8,11.0,1247
190002464166,3,1,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,515.4,12,5.0,2245
190001698966,3,1,1,1,1,2,0,2,1.0,20,1.0,1.0,1.0,5,1,614.8399999999999,31,14.0,4491
190001844270,2,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,2,1,630.98,22,11.0,4491
190003665072,3,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,0,522.14,15,0.0,4491
190004059556,3,1,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,2,1,471.68,33,6.0,5489
190002477572,2,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,9,1,468.46,16,5.0,2245
190001005976,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,472.7600000000001,6,6.0,499
190002548832,2,1,1,2,1,2,0,2,1.0,10,2.0,1.0,1.0,3,1,616.96,24,8.0,1247
190005871552,3,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,5,0,427.66,5,3.0,499
190002855942,3,0,1,1,1,2,0,2,1.0,22,2.0,1.0,1.0,4,0,654.6,8,6.0,1746
190004779104,3,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,536.5,10,4.0,1247
190003990935,1,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,5,1,435.36,5,1.0,499
190003617946,2,1,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,5,0,437.5,15,1.0,1247
190002926435,2,0,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,602.14,17,0.0,1247
190003611992,4,0,1,3,1,2,0,2,1.0,7,2.0,1.0,1.0,6,0,404.74,11,4.0,1247
190005394370,3,0,1,3,1,2,0,2,1.0,22,2.0,1.0,1.0,5,1,523.88,22,8.0,4491
190002916181,2,0,1,5,1,2,0,2,1.0,19,2.0,1.0,1.0,5,1,383.64,5,1.0,499
190003411628,2,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,8,0,457.5,6,1.0,0
190002762247,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,569.42,5,0.0,499
190005709288,2,0,1,2,2,2,0,3,1.0,7,4.0,1.0,1.0,3,1,607.72,23,8.0,2245
190001844847,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,499.16,23,8.0,1746
190003681637,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,553.7,19,11.0,2245
190004686293,3,0,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,3,1,531.76,14,8.0,1247
190003056164,2,1,1,3,1,2,0,3,1.0,5,4.0,1.0,1.0,2,1,528.3,17,4.0,499
190001815167,2,0,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,508.7600000000001,24,8.0,2245
190001011629,1,1,1,3,1,2,0,3,1.0,8,2.0,1.0,1.0,4,1,558.38,13,11.0,1247
190001525539,4,0,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,524.32,21,6.0,1247
190004105078,2,1,1,1,1,2,0,2,1.0,17,4.0,1.0,1.0,4,1,556.9,19,8.0,7485
190002679443,3,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,3,1,466.7,24,5.0,1746
190001280671,2,1,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,564.86,16,8.0,1746
190004353817,3,1,1,3,1,2,0,2,1.0,22,1.0,1.0,1.0,4,1,643.6800000000001,39,14.0,8483
190001912061,3,0,1,1,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,512.88,11,5.0,1247
190003984973,2,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,529.1200000000001,13,6.0,1247
190003321844,3,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,465.88,29,8.0,5489
190004210904,2,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,540.6400000000001,35,2.0,13473
190002763767,4,1,1,3,1,2,0,2,1.0,4,2.0,1.0,1.0,6,0,459.7600000000001,6,0.0,0
190003292922,5,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,406.84,5,5.0,0
190002438205,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,553.0,21,14.0,5489
190001791518,3,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,3,1,564.78,22,14.0,4491
190005094233,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,429.3,5,8.0,0
190001520694,2,0,1,1,1,2,0,2,1.0,11,1.0,1.0,1.0,4,1,643.48,31,14.0,25000
190004822261,2,1,0,1,1,2,0,3,1.0,13,4.0,1.0,1.0,4,1,601.8399999999999,14,11.0,8483
190001151081,5,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,9,1,442.06000000000006,6,0.0,499
190001038973,2,0,1,3,1,2,0,2,1.0,26,2.0,1.0,1.0,6,1,461.52,18,6.0,5489
190001890081,3,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,5,1,492.6,23,4.0,2245
190004995871,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,487.12,11,5.0,499
190001757384,2,0,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,3,1,570.78,24,0.0,5489
190002568154,2,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,427.22,15,4.0,2245
190002156232,3,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,0,567.2,8,1.0,499
190002254386,2,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,3,1,516.4399999999999,7,4.0,499
190004369494,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,657.52,24,11.0,6487
190002736960,2,1,1,2,1,2,0,2,1.0,10,2.0,1.0,1.0,5,0,500.5,5,0.0,499
190004775801,2,0,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,449.16,21,8.0,2245
190003165689,2,0,1,2,1,2,0,2,1.0,22,2.0,1.0,1.0,4,1,463.38,6,6.0,1247
190001773846,3,1,1,2,1,2,0,2,1.0,17,2.0,1.0,1.0,6,1,488.86,24,2.0,1247
190003300631,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,616.9,15,5.0,1247
190003265638,3,1,1,2,1,2,0,2,1.0,21,2.0,1.0,1.0,6,0,406.16,8,4.0,499
190004905933,3,1,1,3,1,2,0,2,1.0,14,1.0,1.0,1.0,6,0,436.28,8,9.0,1746
190003970514,12,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,10,0,461.48,7,0.0,1247
190002654973,3,1,1,1,1,2,0,3,1.0,1,4.0,1.0,1.0,3,1,594.04,24,8.0,17465
190002760048,2,0,1,3,1,2,0,2,1.0,12,2.0,1.0,1.0,3,1,566.64,15,4.0,1247
190003411930,2,1,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,5,1,511.74,16,1.0,499
190001558632,3,0,1,1,1,2,0,2,1.0,22,1.0,1.0,1.0,4,1,705.32,21,11.0,3493
190003834361,2,1,0,1,1,2,0,2,1.0,13,2.0,1.0,1.0,6,1,457.38,10,9.0,2245
190001785900,3,1,0,3,1,2,0,2,1.0,14,2.0,1.0,1.0,6,1,582.8399999999999,15,8.0,3493
190004642315,2,1,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,482.0799999999999,22,1.0,2245
190002464476,1,1,1,4,1,2,0,2,1.0,11,2.0,1.0,1.0,2,0,516.5,13,8.0,1247
190003308585,3,1,1,3,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,655.82,25,8.0,2245
190001930456,3,1,1,1,1,2,0,2,1.0,10,2.0,2.0,1.0,4,0,494.04,5,1.0,0
190005400021,2,1,1,3,1,2,0,2,1.0,9,3.0,1.0,1.0,6,1,433.28,9,0.0,1247
190001013156,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,556.48,8,8.0,499
190004525623,2,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,475.44,5,2.0,499
190004881670,2,0,1,3,1,2,0,2,1.0,14,2.0,1.0,1.0,5,1,577.3,19,14.0,8483
190002509443,2,1,1,0,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,445.88,12,6.0,1746
190003209512,2,1,1,4,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,549.3399999999999,6,5.0,1247
190002217523,3,1,1,3,1,2,0,3,1.0,12,4.0,1.0,1.0,3,1,473.04,14,9.0,1746
190005116732,2,0,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,6,1,410.86,11,8.0,2245
190002445709,2,1,1,1,1,2,0,3,1.0,11,4.0,1.0,1.0,4,1,676.64,38,14.0,6487
190003494934,4,1,1,2,1,2,0,2,1.0,3,2.0,1.0,1.0,3,1,511.92,7,3.0,499
190002811326,3,0,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,569.9,7,2.0,2245
190004634642,2,1,1,3,1,2,0,2,1.0,25,2.0,1.0,1.0,4,1,557.46,14,14.0,7485
190005599994,9,1,1,3,1,2,0,2,1.0,16,2.0,1.0,1.0,3,1,475.42,8,1.0,1746
190005541208,3,0,1,0,1,2,0,3,1.0,21,4.0,1.0,1.0,3,1,496.62000000000006,15,11.0,3493
190004661556,3,1,1,1,1,2,0,2,1.0,3,1.0,1.0,1.0,5,1,610.88,18,8.0,1746
190004732543,2,0,1,2,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,524.28,18,0.0,3493
190005241128,2,1,1,1,1,2,0,3,1.0,0,4.0,1.0,1.0,3,1,527.7,24,14.0,5489
190001998856,3,0,1,3,1,2,0,3,1.0,21,4.0,1.0,1.0,4,1,652.52,31,14.0,6487
190004062805,3,0,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,3,1,607.32,25,4.0,2744
190002317520,3,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,451.58,14,4.0,1247
190002581231,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,0,459.7200000000001,11,3.0,1247
190005223359,3,0,1,3,1,2,0,2,1.0,13,2.0,1.0,1.0,2,1,453.46,15,0.0,499
190002359118,3,1,1,3,2,2,0,2,1.0,2,2.0,1.0,1.0,5,1,409.7,15,11.0,1247
190001166009,3,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,6,1,450.86,7,5.0,499
190004892320,2,1,1,1,2,2,0,2,1.0,20,2.0,1.0,1.0,4,1,520.04,16,0.0,1746
190004940297,5,0,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,5,0,421.38,18,4.0,2245
190002688192,3,0,1,3,2,2,0,2,1.0,1,2.0,1.0,1.0,4,1,492.4,20,4.0,3493
190003899801,4,0,1,2,1,2,0,2,1.0,25,1.0,1.0,1.0,5,1,557.0,13,8.0,1746
190003118679,3,1,1,1,1,2,0,2,1.0,21,2.0,1.0,1.0,6,0,523.68,6,5.0,499
190004261144,3,0,1,3,1,2,0,2,1.0,1,2.0,2.0,1.0,2,1,496.14,11,8.0,499
190002319963,2,0,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,3,1,562.18,15,2.0,1247
190002200910,7,0,1,2,1,2,0,2,1.0,4,2.0,1.0,1.0,6,1,468.06000000000006,5,1.0,499
190004298895,2,1,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,3,0,424.44,2,1.0,499
190003571570,2,0,1,2,1,2,0,2,1.0,7,2.0,1.0,1.0,4,1,521.64,9,0.0,0
190002353412,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,2,1,675.62,21,14.0,5489
190001907969,3,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,545.7,15,8.0,3493
190001443582,3,1,1,1,1,2,0,2,1.0,3,1.0,1.0,1.0,2,1,642.46,27,14.0,7485
190002915704,12,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,437.56000000000006,8,5.0,499
190005163269,5,1,1,1,1,2,0,3,1.0,10,4.0,1.0,1.0,5,1,307.28000000000003,38,0.0,5489
190002912890,3,1,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,2,0,525.6600000000001,10,3.0,499
190001595923,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,0,458.62,17,2.0,1247
190001198777,3,1,1,3,1,2,0,2,1.0,8,1.0,1.0,1.0,4,1,473.24,9,11.0,1247
190004804623,1,0,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,540.3199999999999,25,14.0,6487
